0.915394,0.849467,-0.315471,0.44713,-0.147048,-0.049289,0.607788,-0.291343,-0.436253,0.110487
-0.429095,0.887086,-0.065263,0.569134,-0.200112,0.054267,1.021287,0.953703,-0.313515,0.358673
-0.989588,-0.556056,-0.299488,-0.109719,0.068479,0.63823,0.982836,-0.160609,-0.508812,0.985498
0.972737,-0.74998,-0.966623,0.996859,0.28787,-0.560873,0.563276,-0.470954,-1.022465,-0.7077
-0.903099,-0.339026,0.547328,0.051931,0.157517,-1.01269,0.149521,-0.537609,0.703688,1.017083
1.02433,0.040934,0.469925,-0.401722,0.910447,-0.908029,0.513198,-0.458923,0.854898,-1.010256
0.371554,1.005234,-0.313695,1.012654,0.72313,-0.165845,-0.33529,-0.067706,0.331275,-0.010275
-0.213285,-0.06161,-0.896041,0.856382,-0.947549,-1.057352,0.026221,0.080191,0.706209,-0.975006
0.448158,-0.438484,1.036759,0.964934,-0.848839,0.125867,-0.857804,-0.722976,-0.524578,0.150951
-0.027082,0.121218,-0.513096,0.903392,0.925296,-0.961248,-0.197249,0.624034,0.229806,-0.125633
1.051002,0.15052,-0.945976,-0.94995,-0.998463,0.03762,0.001924,-0.065336,0.804103,-0.300975
-1.03788,-0.989245,0.10176,-0.991508,0.46829,-0.642444,-0.93148,-0.025604,0.219755,-1.010817
0.272878,-1.026811,-0.986747,-0.812617,0.338024,-0.842642,-1.006086,-0.052185,-0.948868,0.387672
-0.214447,-0.270198,0.268351,-0.299222,-0.363452,0.08095,0.202371,0.350523,1.014698,0.151244
-0.13491,-1.035902,-0.481898,-0.818905,-0.662357,-0.176173,-0.860148,-0.572743,0.531812,-0.833738
-1.015422,-0.250813,0.446092,0.325261,-0.198903,0.124649,1.000314,-0.09182,0.99299,-0.501498
-0.307152,-1.031916,-0.996083,-1.007778,-0.849635,-0.588938,-0.724368,-0.508243,-1.018918,0.979452
1.023933,-0.77642,-0.272427,-1.040947,-0.020747,-0.961569,0.934117,0.112702,0.620075,-0.243815
0.060629,0.136862,-0.07265,1.014324,-0.927831,0.8481,-0.237562,0.033575,0.494043,-0.991791
0.351928,0.973831,0.014657,0.264751,0.149455,-0.573273,0.307196,0.587572,0.527911,-0.830177
-0.053864,-0.746031,0.291735,-0.094242,1.037718,-0.230973,-0.90449,-0.085773,0.623689,-0.48258
-0.651123,0.95367,0.601208,0.320426,-0.65067,0.953549,-0.276332,1.040683,0.419002,1.035954
0.621358,-0.13123,-0.023305,-0.968696,0.982869,0.058166,0.214247,0.25243,0.078657,-0.187326
-0.228067,0.235056,0.593571,0.022182,0.393644,-0.334699,0.30196,0.553183,0.734354,0.610189
0.956714,-0.132233,-1.006402,0.950181,0.482419,-0.34831,0.981405,-0.387745,-1.019331,-0.853274
0.937193,0.765406,0.159665,-0.138629,0.939616,-0.725293,-0.124958,0.247685,0.30927,-1.006298
0.636893,-0.502444,-0.220099,0.809263,-0.964257,-0.953032,0.589134,0.459931,1.035954,0.093768
0.571488,-0.278109,-0.728553,0.356733,1.040014,0.018433,-0.24493,0.989316,-0.09687,0.40698
0.43274,-0.995456,-0.571848,0.865978,-0.158372,-0.550142,-0.504641,-0.354585,-0.374926,-1.043053
0.288502,0.333476,-0.830669,0.970855,-0.674861,-0.431384,-0.712277,0.980025,0.543474,0.943782
0.002637,-0.907969,-0.931076,-0.252829,0.127806,-0.344213,-0.943989,-0.300539,0.990022,0.641893
0.329654,0.3424,-0.69903,-1.02043,0.027945,-0.805979,-0.564856,1.029635,1.080482,-0.343837
0.448445,-0.383552,-1.036719,-0.961907,-0.520843,-0.990889,-0.130923,0.33031,0.950036,1.067771
0.998648,0.121193,-1.017957,-0.518885,-1.030218,-0.999755,0.175106,-0.726605,-0.862217,-0.972651
-0.654084,-1.016868,-0.669254,-1.023566,-0.988716,-0.609627,-0.362423,-0.05103,0.966853,0.703379
0.143062,-0.060457,-1.013643,0.611811,-0.0156,-0.894858,-0.963452,0.339196,-0.129454,-0.187357
1.080615,0.202459,0.775404,-0.14495,0.320592,0.18772,-1.097715,1.108455,0.960486,-0.983347
0.244336,-0.611034,0.919228,-0.061951,-0.999259,0.193552,1.013713,1.024757,1.00356,0.567712
0.974315,-0.09635,0.732286,0.119865,0.046957,-0.907828,-0.430448,0.165403,-0.447557,0.049187
0.75962,0.309887,-0.918999,-0.57004,-0.996066,-0.930009,-1.036349,0.327739,-0.061513,0.065696
0.531811,-0.548742,0.841327,0.350086,-0.743137,0.089872,-0.481683,0.473566,0.148919,1.058951
0.924629,-0.259566,-0.194993,-1.075339,0.694465,0.951096,-0.006694,0.404968,1.027197,-0.876008
1.043698,1.013996,0.037711,-1.078221,-0.362896,-0.905045,1.03889,0.568552,-0.981232,-1.108148
-0.015275,-0.296208,0.769673,-0.005126,-0.21971,-0.259936,-0.94713,-1.071993,-0.999929,0.264179
0.971868,-0.038166,-1.059414,-0.164022,-0.18188,-0.449456,0.526426,0.505147,-0.383649,0.821831
1.002069,0.964725,-0.06424,-0.705379,-0.337126,-0.630902,0.724351,-0.208185,-0.147062,-0.782987
-0.906798,-0.924809,0.176257,-0.993236,0.96733,-0.770527,0.556857,-0.437562,0.939373,-0.054139
0.977322,0.486373,0.224599,0.357767,0.900377,-0.021459,1.00228,0.695923,-0.779859,0.544616
1.113643,0.241807,0.990778,-0.229659,-0.109194,-0.026779,0.61514,-0.609859,0.75369,-0.987992
1.041885,-0.748759,0.919394,-0.9147,-0.938348,-1.003698,0.243137,0.902499,-0.898415,0.4028
1.025619,-1.065169,-0.979607,1.012505,-0.98886,-0.39454,0.447733,0.413867,-0.241141,0.083312
-0.163095,1.076576,-1.007963,0.109609,0.568695,1.001134,-0.301137,0.516751,1.00584,0.096842
-1.044042,0.608452,1.030418,-1.031939,-0.232661,0.336249,-0.947324,0.15199,-0.847794,-0.258472
0.274408,-1.007969,-1.059282,0.96294,0.292134,0.337641,-0.961988,0.266144,0.69062,-0.098313
1.103744,0.05611,-0.831699,-0.256342,0.02902,-0.841554,-0.220367,0.309351,0.209642,-0.029382
0.660858,-0.550563,0.178111,-1.103461,0.373044,0.507413,-0.265751,-0.288522,0.605956,-0.343493
0.946158,-1.062773,0.260101,0.340736,0.526168,0.341374,-0.347686,-0.461949,-0.120048,0.13784
0.012828,-0.028981,-0.095971,0.381557,0.727062,-0.607906,0.048617,-0.306904,1.013124,-1.027485
0.934147,-0.232092,-1.037424,0.629115,0.820424,-0.651979,0.522702,-1.018539,1.075154,0.957764
1.066243,0.984723,-1.097442,1.016774,-0.495569,0.155989,1.036698,-0.146286,0.500034,-0.968364
0.884726,-0.986945,-0.930111,-0.194635,0.92798,0.98183,0.870118,-0.082144,0.10193,0.641792
-1.003375,1.053424,0.385056,-1.054692,-0.246844,-0.340227,-1.089861,-0.0131,-0.879964,0.383514
0.598458,0.777049,-0.048205,-0.974759,-0.452754,0.220832,0.371236,0.943983,0.391705,-1.012138
0.260806,-0.46024,0.86416,0.162283,1.030541,-1.06827,0.398681,-0.827961,0.400087,-0.34506
-0.21832,-0.033659,0.065355,-0.679612,0.172756,-0.85199,-0.417873,-1.084098,0.357047,-0.941906
-0.753735,-1.04174,-1.040338,-0.714362,0.317537,0.396496,-0.970564,0.611889,1.111365,-0.584932
0.057609,-0.219654,0.516102,-0.09278,-1.024973,1.021775,1.01731,-0.921936,0.152331,-0.276664
-0.999721,1.041235,0.523347,-0.014123,0.653025,0.081097,0.261431,0.057254,-0.265962,0.514668
0.619211,0.564146,-0.039539,0.788191,-0.161495,-0.656819,1.074975,0.412072,0.985542,0.060814
0.837733,1.078476,-0.512887,-0.992869,0.990982,-0.113464,0.56021,-0.525767,0.063371,0.317018
0.601405,0.986791,-1.023848,0.417198,-1.042054,-0.48945,0.185781,-0.012236,-0.073676,-0.14952
-1.029184,-0.459156,-0.970511,-0.510697,0.431202,-0.176886,0.769773,-0.529179,0.592663,-1.005277
0.654046,0.236918,0.898107,0.794249,-0.2289,-0.000201,-0.461688,0.970725,-1.013345,-0.014395
-0.52323,0.824759,-0.652466,-0.993714,0.316988,-0.986806,-0.988148,0.741847,0.394346,-1.02081
-0.193205,-0.658114,0.027349,-0.985183,-0.534531,0.881053,0.956029,-0.074657,-1.02995,-0.996833
0.634509,-0.527644,0.215034,0.383073,0.257457,-0.973358,-0.07209,-0.044246,0.963541,-0.359208
0.802689,-0.44512,-0.025816,-0.259343,-0.871095,-0.369258,1.007903,0.835399,0.681583,-1.040207
0.492778,0.774056,1.040374,0.115798,0.778928,-0.980665,-0.017301,0.470464,0.943015,-1.025261
0.7304,1.052903,0.491568,-0.31881,-0.332139,0.035383,-1.084742,-0.004775,1.059574,-0.973803
-0.606952,0.945914,0.152027,-0.9607,-1.011037,-1.073661,-0.989753,0.340088,0.250166,0.821549
0.211247,0.457222,-0.98525,-1.057902,0.609229,-0.189158,1.031258,-0.37519,-0.089253,-0.28061
0.327997,-1.035926,-1.059043,-0.231235,-0.425133,-0.049532,-0.461423,-0.881164,1.018022,0.612666
-0.576153,1.013341,-0.958272,-1.095226,0.357146,0.363592,0.20772,0.980752,1.07662,-1.014771
-0.651112,-0.567119,-0.71533,-0.529342,0.911199,0.567736,-0.967135,0.453189,0.488067,-0.439153
0.472494,0.917795,-0.937376,0.345963,-0.519155,-0.694163,0.913313,-1.013254,0.274169,-0.235694
-0.215525,-0.932177,1.019827,0.210848,-0.763008,-0.957738,0.406857,-0.254718,0.739988,-0.831899
0.347208,0.904325,-1.015751,0.077898,0.641965,0.320223,-0.319541,0.058489,-1.026175,-0.539577
-1.007857,-0.988133,-0.648721,-0.291596,-0.304843,-0.963949,1.121405,-0.136967,1.002577,0.362008
-0.928873,-0.246217,0.998201,-0.998473,-0.677529,0.779458,-1.021957,0.963714,-0.556602,1.027921
0.286898,-1.000435,0.965381,-0.776315,-0.951381,-0.774954,-0.313023,-1.00064,1.03516,-0.257299
-0.130376,0.785827,0.012795,-1.046544,0.12979,0.467807,0.961535,0.565138,0.97465,-0.908236
-0.859017,-0.307028,-0.031455,0.943106,-0.250522,0.866165,0.306639,-0.947883,0.946408,0.124735
-1.010402,-1.038008,-0.599655,0.996814,-0.590905,-0.134571,-0.556375,0.383533,-0.195451,1.008047
0.215301,0.911104,0.900224,-0.691322,-0.379483,0.690457,-1.006142,-1.001046,0.613428,0.990038
-0.664079,0.766303,-1.034975,-0.984437,-0.998395,-0.189648,0.495219,0.566289,0.952572,0.013521
0.435919,1.076001,0.622069,-0.142178,0.541036,-0.822631,0.53607,0.286633,-0.817028,0.517833
-0.884122,0.027522,-0.226715,0.12064,1.028841,0.150537,-0.338037,-0.33048,1.040774,-0.100204
-0.075498,0.210574,0.04875,-1.074279,0.285835,-0.960347,0.419654,-0.920869,-0.034287,-0.098819
0.311995,-0.998336,-0.032944,-0.248063,-0.152873,-0.125059,-0.037692,0.319486,0.199499,1.068883
0.166998,0.279594,-0.239017,-0.282538,0.241716,-0.95727,-0.952477,-1.054182,0.699867,0.304174
-0.949807,-0.631445,0.984222,-0.290629,-0.465739,0.897429,-0.897516,1.011751,-1.004962,-0.980435
1.066216,-1.034535,-0.845702,-0.258177,-1.050081,0.630663,1.044509,0.021982,0.921897,-0.255295
0.48899,-0.66545,-0.574865,1.038297,0.76257,-0.703234,-0.650568,-0.465412,1.019734,-0.875344
1.029701,0.142013,-0.574139,-0.946071,0.408689,-0.538774,-0.791203,-0.672085,-0.978308,-0.213081
1.088832,-0.909131,0.484432,0.551061,-0.526668,-1.106179,0.273602,-0.539567,-0.432695,0.107365
-0.371878,0.964502,0.239863,0.289241,-0.970151,-0.912189,0.414949,0.416839,-0.345867,0.934629
0.965527,0.052302,-0.575357,-0.665547,-0.737936,-0.5098,0.981096,-0.761691,1.006633,-0.687435
-0.985341,-0.881159,0.815306,-0.819663,0.461083,-0.528078,-0.792153,-0.299125,1.061817,-1.035142
-0.8495,0.707059,0.456266,-0.78877,-0.762082,-0.097348,-0.132312,-0.782389,0.602016,0.669526
0.234374,0.34005,-0.322424,0.937428,1.010503,0.724823,-0.917892,1.021573,0.724914,-0.423066
-0.260392,-0.977955,-0.213832,-0.98297,-0.518471,-0.314582,0.204647,-0.078457,0.172365,0.905838
0.926278,-0.975298,0.27889,0.152024,0.91363,-0.896628,0.283553,0.259809,0.527824,0.055571
0.623072,-0.93735,-0.897782,0.608991,0.030293,-0.999346,-0.960304,-0.195942,0.629602,0.608269
0.978146,-0.865518,-0.393983,-0.941957,-0.340196,-1.063831,0.248568,-0.955786,-1.018566,-0.490554
-0.079893,-0.10752,0.621343,-0.45378,-0.964233,-0.983253,-0.661598,0.424015,0.838498,0.657638
0.954142,0.512446,0.410175,-1.046766,0.904326,0.397236,-0.559216,0.541635,0.96264,-0.842457
0.919743,-0.844691,0.046914,-0.750214,0.935112,0.695299,0.968924,-0.427328,-0.41756,1.066352
-0.292471,0.217582,-0.067673,0.652798,-0.645282,-0.24208,1.048584,-0.9779,1.021903,0.996034
0.949834,0.816411,-0.294665,0.731759,-0.892058,-0.971873,-1.042598,0.965829,0.06302,-0.010364
0.13743,0.569106,-0.667842,-0.743032,0.154883,-0.830218,0.958543,-1.056867,-0.702812,0.400873
-1.011849,0.006385,-1.025935,1.00831,1.068355,0.513485,-0.083441,-0.057835,0.006018,-0.592896
-0.194981,-0.291032,0.103585,-0.38876,1.09624,-0.97795,0.468835,1.031068,0.905655,0.984117
0.550886,-0.618061,-0.661905,0.557608,-0.859737,0.985614,-0.845719,-0.590941,1.005352,0.554529
0.819515,-1.062489,-1.00458,0.480961,0.275039,-0.224493,-1.008639,-0.436847,-0.213682,-0.787171
1.063682,-0.044833,0.469617,-0.244728,1.022528,-0.511326,-0.490166,-0.924554,0.339014,-0.276886
0.422894,-0.240669,0.126419,0.843102,-1.090118,-1.130915,0.669215,-0.04154,0.768689,0.228242
0.586639,0.998441,0.426126,-0.624364,-0.72258,-0.911004,-0.961548,0.595447,0.466365,-0.365755
1.013936,-0.938103,0.734331,-0.507102,0.115543,-0.951257,0.490542,0.934211,-0.971972,0.710985
0.881592,0.851676,0.966489,0.938577,0.337747,0.048534,1.133138,0.349442,0.862585,0.991242
0.97701,1.049341,-1.023207,0.434404,0.902077,0.903643,0.357772,0.969267,0.076628,-0.633755
-0.336561,0.613589,-0.456308,-0.304492,-0.924084,0.114647,-0.934581,0.944717,0.24776,-0.478646
0.945517,-1.016826,-0.736516,-1.051541,-0.736539,1.091949,0.285706,-0.934398,1.033098,-0.037981
0.970769,-0.386664,-0.65245,0.967767,-0.768656,0.962795,0.945998,-0.098703,0.179475,-0.519535
1.063701,-0.236589,-0.079084,0.835148,0.55143,0.142035,-1.022452,-0.296492,0.394049,-0.949458
0.963886,0.609412,-0.97692,1.069037,-0.869132,1.014482,-0.783106,0.243788,1.009293,-0.205854
-1.024675,-0.539106,0.425696,0.146382,0.926415,-0.150967,-0.979472,-0.234696,-0.286555,0.697667
1.059352,-0.355679,0.177486,-0.704101,0.045549,1.065079,1.062323,0.917147,0.975584,1.038087
-0.48707,0.924662,-0.438273,-0.537381,-0.171536,-0.24767,0.804604,0.13967,0.867129,-1.002704
-0.176308,0.777361,0.324429,-1.023758,-0.826241,-0.95323,-1.078632,-0.159376,0.169792,0.99499
0.851949,1.01938,-0.196281,-0.169532,-0.488292,-0.548066,0.132206,-1.033587,0.93343,0.254956
-0.102609,-0.616907,0.967519,0.616976,-1.02299,-0.984495,-0.760543,0.124225,-0.514429,0.845506
0.907489,1.003696,1.089784,-0.734808,-0.969239,-0.544998,0.024023,-0.650562,0.950801,0.30711
-0.304045,0.953728,0.730014,-0.904091,0.608989,-0.581247,0.369226,1.072803,0.991894,1.150249
-0.249045,-0.284933,1.043319,-0.386626,0.321375,-0.966701,-1.065707,-0.012267,0.983143,-0.960784
0.9723,-0.997101,-0.490418,-1.027418,0.489207,-0.074481,-0.982,1.081217,0.432476,-0.206328
1.049747,0.299143,0.394958,0.928518,0.821769,-0.412478,-0.857931,-0.880764,-0.039367,1.009926
-0.989005,-1.019922,0.40466,-1.040241,-0.142454,-0.484163,-0.212915,1.007732,0.748627,0.406083
-0.976574,-0.093854,-0.967407,-1.041561,-1.031711,-1.092677,-0.998659,0.969409,1.001528,-0.742357
0.309736,-0.937721,0.20973,-0.862857,-0.370041,-0.949309,0.616465,0.704923,-0.335354,0.001832
0.771302,0.774437,-0.95831,1.046524,-1.029244,-0.120977,-0.530133,0.262907,0.007394,-0.21234
-1.040246,-0.533631,-0.144784,1.043689,0.010397,-1.048438,-0.613555,-0.176429,-1.079741,0.995256
0.565097,0.094701,-0.084034,-1.033674,0.923017,1.054843,-0.569467,0.951836,-0.53298,-0.502988
-0.209648,0.936217,-1.03761,-0.028581,1.006458,-0.541503,-0.959417,0.131499,1.027981,0.112666
0.867636,-0.106784,1.011827,-1.088874,0.524158,-1.055987,-1.075259,0.254032,-0.732465,1.027886
0.752782,0.966747,0.834004,-0.863875,-0.951698,0.569584,-1.119013,0.210429,-0.099995,0.290299
-0.981291,-0.856768,-0.85133,-1.017318,0.231105,-0.129887,-0.498382,0.354216,0.935766,0.114646
-0.114265,-0.392266,-0.968397,0.916957,-0.976116,-0.209404,1.002331,-0.5801,0.492061,-1.062502
-0.907913,-0.906838,1.03095,0.945979,0.171446,-0.954538,-1.06365,0.854754,-0.325833,0.996987
-1.069944,-0.967115,0.79456,0.765845,0.403645,-0.865511,0.924988,0.365569,-1.005216,0.897608
-0.249943,0.899847,1.007259,0.787187,0.881367,1.00585,0.975849,-0.875632,0.020866,-0.648156
0.964205,0.016032,-0.083746,-0.472613,0.228479,0.940889,1.032491,0.960212,-0.927967,0.25623
-1.066728,-0.048666,-1.062602,-0.072234,1.056763,0.66892,0.609103,0.809745,-0.632011,-0.764709
0.326862,1.024304,-0.9744,0.966309,-1.016845,-0.948277,0.835416,-0.208192,0.116001,-0.883608
-0.768395,-0.230178,0.367491,-0.056875,-1.044982,-0.9276,1.011822,-0.593164,1.06355,0.701359
0.986402,1.082548,-1.000485,0.967995,0.614402,-0.115963,0.950938,0.98416,0.241724,-0.554342
-0.991867,0.982708,-0.516666,0.391665,-1.014033,-0.971935,-0.319476,-0.28071,0.059217,0.75793
0.996662,-0.174068,1.0382,-0.215987,-0.439094,-0.995335,0.188668,0.999784,0.315857,-0.010132
-0.751806,1.056441,1.086584,0.083322,0.319145,-1.041122,0.389654,0.232618,0.175629,0.2559
-1.049991,-1.012608,0.496862,0.207694,-0.068045,0.785757,-0.178342,-0.992639,-0.846646,0.167794
0.625252,0.341924,-0.964933,-0.133757,0.36032,0.98344,0.308431,-0.605817,0.864154,0.108001
0.185702,1.055158,-0.990915,-0.981125,0.320523,0.970826,-0.054532,-0.123266,0.934905,-0.860044
-0.565888,0.162578,0.170528,-0.950081,0.788951,-1.043472,-0.509084,-0.935168,0.721824,1.063544
0.250465,-0.918296,-1.054888,0.622315,-1.073539,-0.857915,-0.567443,0.649626,0.084767,0.008096
0.557317,-0.892513,0.425655,0.4401,-0.189065,-0.985171,0.579694,-0.654798,0.843973,0.293458
-0.887558,-0.447068,0.230788,0.398943,0.564386,0.319432,0.556186,-0.292079,-0.88725,0.606374
-0.157597,1.028936,0.687042,1.088069,0.071245,-0.335565,0.217261,-0.917896,0.538124,-1.026786
0.411496,0.905525,-0.354268,-0.986014,-0.895646,-0.079546,-0.015803,0.276608,-0.6273,-0.222547
0.161025,0.13728,-1.001469,0.078063,0.887244,0.018815,-0.491959,-0.71497,0.433916,-1.005128
-0.981181,-0.83075,1.057156,0.776405,0.143676,-0.968926,-0.241929,-1.070135,0.961822,-1.013547
-0.921995,1.042202,0.775033,-1.031798,0.918451,-1.020114,1.139791,-0.016908,0.994182,0.268927
0.32439,-0.847237,-0.435967,-0.581388,-0.996744,0.898006,0.168671,0.140092,1.032374,0.446876
0.967231,-1.13409,0.977808,1.007272,-0.800572,-0.365051,-0.952134,0.969647,0.330869,0.740148
1.040014,1.04037,-0.259459,0.452605,0.655328,-1.008881,0.038769,-0.479718,-0.944647,0.037273
0.397639,0.942176,-0.653226,-0.866353,-0.60617,1.060923,0.296178,-0.845036,0.778461,0.981822
0.314507,0.59524,0.917855,-0.583896,0.794383,-0.075464,0.173923,0.019437,0.600402,1.0368
-0.533848,0.536963,-0.638763,0.934449,-0.147736,-0.885331,0.404901,0.233188,-0.135687,0.875531
0.949469,-0.962257,-0.231229,-1.060324,1.090107,-0.609231,-0.474479,-0.398812,0.328245,-0.972623
0.976778,-0.055125,-0.062048,-0.805913,0.042514,0.471504,0.087081,-0.586169,0.325648,0.326362
-0.95189,-0.646216,-0.945855,0.135269,-1.004383,0.80573,-0.160562,-1.078888,1.003905,0.960807
0.91424,-0.085586,-1.024854,-0.300962,0.570301,-0.570786,0.117089,0.655565,-0.562699,0.971884
0.079602,-0.545017,-0.543755,-0.973267,-0.16585,0.412201,-0.132213,-1.0391,0.978589,0.437314
1.011078,-0.203213,0.879187,0.209965,0.913052,0.913942,0.738323,0.48823,-0.028077,0.231714
0.818057,-0.777835,1.063187,-0.152893,-0.548903,-0.381789,1.021747,-0.324968,0.605463,-0.353702
-1.035698,1.033104,-0.888399,1.004604,0.14139,0.191692,0.232447,-0.894348,-0.799899,0.971983
0.018393,1.039817,0.005235,-0.824027,0.418686,1.0224,-0.970206,1.027807,0.242505,0.455529
0.991209,-0.754426,-0.890389,-1.023484,-0.966709,0.913569,-1.015504,1.059048,0.936464,0.896934
1.042059,-0.560967,-0.762354,-0.082352,-0.157658,0.780694,0.279139,0.964585,-0.514026,-0.604312
0.419176,0.989871,-0.672077,-0.767859,1.120561,-0.130545,-0.602279,0.787429,-0.987673,0.947024
0.93103,-0.04315,-0.613023,0.562333,-0.925255,-0.045908,0.189111,0.302069,0.108262,0.439226
-0.29794,-0.999135,-0.520561,-0.266182,0.046836,0.39188,0.237038,-0.557068,0.969235,0.482357
-0.026945,-0.052733,0.953917,-0.612033,-0.894355,0.025644,0.977804,-0.934347,0.952988,1.000384
1.02258,0.421174,0.520772,0.57566,-0.970126,0.248522,-0.972543,-0.107838,0.879842,-0.602893
0.937487,-0.999077,-0.778082,-0.63209,-0.076482,0.182339,0.391409,-0.913892,1.039931,-0.195894
-0.552211,-1.001107,-0.219866,-0.777432,-0.483076,-0.237459,0.987127,0.098718,0.905254,0.496428
-0.469279,-0.787746,0.452816,0.010067,0.564415,0.267833,0.933923,-0.733741,0.86107,-0.093431
-0.874911,1.009829,0.074547,0.193212,-0.969312,0.607395,-0.942752,-0.35199,0.986715,0.941281
0.689991,0.843391,-0.35761,0.712429,-1.028816,-0.661577,0.898212,-0.316921,0.265928,-0.047666
-0.098298,-1.035653,0.612114,-0.575403,-0.61936,0.725679,-0.956016,-0.916014,-0.342474,0.073211
0.329621,1.034364,0.634803,-0.034042,-1.102754,0.285407,-0.665346,0.557799,0.976586,0.087227
0.107247,1.055939,0.86826,0.712139,-1.024696,0.586262,0.856003,0.496221,0.507439,0.190798
0.622267,-0.326803,-0.1749,-0.424496,0.425428,0.607761,0.452124,-0.734248,0.965006,0.861107
0.497158,-1.066617,-0.34524,0.826955,-0.665162,-0.532027,-0.771268,-0.821049,-1.002795,-1.01303
-0.966324,-0.566932,-1.02153,0.395715,0.947656,0.352002,0.961248,-0.516881,1.042164,-0.426165
0.976676,-1.015359,-0.759055,1.056649,0.65148,-0.915747,-0.224363,-0.284192,1.027989,-1.041436
-0.943026,-0.952596,0.219827,-0.875918,0.802559,-0.917297,0.905273,-0.979671,0.123897,0.922321
0.04188,-0.630345,-1.018692,-1.035096,0.426228,0.996931,1.001847,0.05693,1.060205,0.945218
0.084798,0.974355,-0.994931,-1.031527,0.705032,-0.373242,-1.066173,-0.753178,0.690182,0.790388
0.345236,1.016392,0.24865,-0.36635,-0.915983,-1.116903,0.655845,0.446268,-0.432734,-0.134322
-0.428982,0.705552,-1.035266,0.093207,-0.411071,-0.919502,-0.854873,-0.19665,0.328679,-0.752404
0.855886,-0.975509,0.938231,0.213906,0.598897,-0.187494,0.313419,-0.185297,1.013464,0.124363
-0.937427,0.677102,-0.871812,-0.571882,0.510162,-0.93887,0.96867,-0.067373,0.523368,0.023603
0.397429,0.939229,-0.062875,-0.028141,-1.023787,-0.194027,-0.959989,-0.018156,-0.042018,1.015601
0.346152,0.967836,1.007807,-0.284145,1.010389,0.808456,-0.168219,0.013221,0.84358,1.137224
-0.999362,0.85022,0.966804,-0.632807,0.454432,-0.502754,-0.981136,0.55318,0.976962,1.06723
0.636536,0.09459,0.932989,0.68654,0.596486,-0.552864,0.742956,0.202837,0.933705,-0.68528
1.028115,0.471287,-0.441179,0.118769,-0.915878,0.419994,-1.036472,-0.082816,0.941537,0.880952
